fecha,mes,pedido_id,cliente_id,pais,ciudad,canal,metodo_pago,producto_id,producto,categoria,cantidad,precio_unitario,descuento_pct,total_cop,margen_pct
2026-02-06,2026-02,PED-108818,CLI-03921,Colombia,Medellín,Referidos,PSE,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,1,41690,0.0,41690,0.607
2026-02-06,2026-02,PED-108819,CLI-04614,Costa Rica,Alajuela,Google Ads,Tarjeta débito,GRA-001,Granola Vainilla Shortbread,GranOLAs,3,37950,0.15,96772,0.626
2026-02-06,2026-02,PED-108819,CLI-04614,Costa Rica,Alajuela,Google Ads,Tarjeta débito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,2,48590,0.15,82603,0.59
2026-02-06,2026-02,PED-108820,CLI-03882,Colombia,Pereira,Instagram Ads,Tarjeta crédito,AVE-003,Hojuelas de Avena,Avena & Harinas,3,31350,0.05,89348,0.649
2026-02-06,2026-02,PED-108821,CLI-04983,Colombia,Medellín,TikTok Ads,Tarjeta crédito,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,1,32890,0.05,31246,0.611
2026-02-06,2026-02,PED-108822,CLI-02148,Estados Unidos,Miami,TikTok Ads,Tarjeta débito,MER-002,Tote Bag Paranice,Merch,1,28000,0.0,28000,0.589
2026-02-07,2026-02,PED-108823,CLI-04060,Colombia,Pereira,Referidos,Tarjeta crédito,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,3,32890,0.0,98670,0.611
2026-02-07,2026-02,PED-108824,CLI-02153,Colombia,Bucaramanga,Orgánico/SEO,Tarjeta crédito,GRA-002,Granola Chip Cookie,GranOLAs,3,37950,0.0,113850,0.621
2026-02-07,2026-02,PED-108825,CLI-03173,Colombia,Pereira,Referidos,PayPal,PAN-003,Mix Waffle Churro,Pancakes & Waffles,3,41690,0.0,125070,0.614
2026-02-07,2026-02,PED-108826,CLI-00594,Costa Rica,San José,Orgánico/SEO,Tarjeta crédito,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-02-07,2026-02,PED-108826,CLI-00594,Costa Rica,San José,Orgánico/SEO,Tarjeta crédito,MER-001,Termo Paranice,Merch,2,45000,0.0,90000,0.533
2026-02-07,2026-02,PED-108826,CLI-00594,Costa Rica,San José,Orgánico/SEO,Tarjeta crédito,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.0,34650,0.561
2026-02-07,2026-02,PED-108827,CLI-00864,Estados Unidos,Houston,Email/WhatsApp,Tarjeta débito,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-02-07,2026-02,PED-108828,CLI-04053,Costa Rica,Cartago,Google Ads,Tarjeta débito,MER-001,Termo Paranice,Merch,3,45000,0.1,121500,0.533
2026-02-07,2026-02,PED-108829,CLI-03578,Colombia,Barranquilla,Google Ads,PSE,GRA-004,Granola Pistacho Cookie,GranOLAs,1,44950,0.0,44950,0.604
2026-02-07,2026-02,PED-108829,CLI-03578,Colombia,Barranquilla,Google Ads,PSE,PAN-004,Mix Pancake Banana,Pancakes & Waffles,3,32890,0.0,98670,0.617
2026-02-07,2026-02,PED-108830,CLI-02782,Costa Rica,Alajuela,Instagram Ads,Tarjeta débito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,2,41690,0.0,83380,0.619
2026-02-07,2026-02,PED-108831,CLI-05006,Colombia,Pereira,Google Ads,Tarjeta crédito,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-02-07,2026-02,PED-108832,CLI-00235,Colombia,Bogotá,Google Ads,Tarjeta crédito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.0,41690,0.619
2026-02-07,2026-02,PED-108833,CLI-00262,Estados Unidos,Miami,Instagram Ads,Tarjeta crédito,AVE-003,Hojuelas de Avena,Avena & Harinas,1,31350,0.0,31350,0.649
2026-02-07,2026-02,PED-108834,CLI-04597,Colombia,Medellín,Instagram Ads,Tarjeta débito,COM-002,Combo Sin Gluten Starter,Combos,1,119900,0.0,119900,0.598
2026-02-07,2026-02,PED-108834,CLI-04597,Colombia,Medellín,Instagram Ads,Tarjeta débito,COM-003,Combo Esparcibles Trío,Combos,2,139900,0.0,279800,0.581
2026-02-07,2026-02,PED-108835,CLI-03916,Colombia,Pereira,Orgánico/SEO,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-02-07,2026-02,PED-108836,CLI-03981,Colombia,Bucaramanga,Referidos,PSE,COM-001,Combo Desayuno Saludable,Combos,3,89900,0.0,269700,0.594
2026-02-07,2026-02,PED-108836,CLI-03981,Colombia,Bucaramanga,Referidos,PSE,GRA-003,Granola Fudge Cake,GranOLAs,2,37950,0.0,75900,0.615
2026-02-07,2026-02,PED-108837,CLI-04387,Colombia,Medellín,Google Ads,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-02-07,2026-02,PED-108838,CLI-05197,Colombia,Cali,Referidos,Tarjeta débito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.0,41690,0.619
2026-02-07,2026-02,PED-108839,CLI-01108,Costa Rica,Heredia,Orgánico/SEO,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,2,37950,0.0,75900,0.615
2026-02-07,2026-02,PED-108840,CLI-00460,Costa Rica,Alajuela,Email/WhatsApp,Tarjeta crédito,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,3,32890,0.0,98670,0.611
2026-02-07,2026-02,PED-108840,CLI-00460,Costa Rica,Alajuela,Email/WhatsApp,Tarjeta crédito,AVE-002,Harina de Avena,Avena & Harinas,1,31350,0.0,31350,0.636
2026-02-07,2026-02,PED-108841,CLI-04537,Colombia,Medellín,Instagram Ads,Tarjeta crédito,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-02-07,2026-02,PED-108842,CLI-02500,Estados Unidos,Doral,Referidos,PSE,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.0,32890,0.617
2026-02-07,2026-02,PED-108842,CLI-02500,Estados Unidos,Doral,Referidos,PSE,AVE-003,Hojuelas de Avena,Avena & Harinas,1,31350,0.0,31350,0.649
2026-02-07,2026-02,PED-108843,CLI-03813,Costa Rica,Alajuela,Orgánico/SEO,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,1,28000,0.05,26600,0.589
2026-02-07,2026-02,PED-108844,CLI-02482,Colombia,Bucaramanga,TikTok Ads,Tarjeta débito,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.05,132905,0.581
2026-02-07,2026-02,PED-108845,CLI-02193,Colombia,Bogotá,Google Ads,PSE,ESP-005,Crema Canela Roll,Esparcibles,1,48590,0.0,48590,0.595
2026-02-07,2026-02,PED-108846,CLI-03346,Colombia,Pereira,Email/WhatsApp,Tarjeta débito,MER-002,Tote Bag Paranice,Merch,1,28000,0.0,28000,0.589
2026-02-07,2026-02,PED-108846,CLI-03346,Colombia,Pereira,Email/WhatsApp,Tarjeta débito,COM-001,Combo Desayuno Saludable,Combos,2,89900,0.0,179800,0.594
2026-02-07,2026-02,PED-108847,CLI-00455,Costa Rica,Heredia,Instagram Ads,Tarjeta crédito,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,3,48590,0.0,145770,0.584
2026-02-07,2026-02,PED-108848,CLI-03358,Colombia,Pereira,Referidos,Tarjeta débito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,3,41690,0.0,125070,0.614
2026-02-07,2026-02,PED-108849,CLI-00449,Colombia,Bogotá,Instagram Ads,Contraentrega,PAN-004,Mix Pancake Banana,Pancakes & Waffles,2,32890,0.0,65780,0.617
2026-02-07,2026-02,PED-108850,CLI-03184,Estados Unidos,Doral,TikTok Ads,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-02-07,2026-02,PED-108851,CLI-03636,Colombia,Barranquilla,Instagram Ads,Tarjeta débito,GRA-004,Granola Pistacho Cookie,GranOLAs,2,44950,0.0,89900,0.604
2026-02-07,2026-02,PED-108852,CLI-02706,Colombia,Cali,Email/WhatsApp,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-02-07,2026-02,PED-108853,CLI-01317,Colombia,Bogotá,TikTok Ads,Tarjeta crédito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.05,39606,0.619
2026-02-07,2026-02,PED-108853,CLI-01317,Colombia,Bogotá,TikTok Ads,Tarjeta crédito,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,1,41690,0.05,39606,0.607
2026-02-07,2026-02,PED-108853,CLI-01317,Colombia,Bogotá,TikTok Ads,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,2,63500,0.05,120650,0.578
2026-02-07,2026-02,PED-108854,CLI-02454,Colombia,Bogotá,Google Ads,Tarjeta crédito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.0,41690,0.619
2026-02-08,2026-02,PED-108855,CLI-05013,Estados Unidos,Miami,TikTok Ads,Tarjeta débito,GRA-002,Granola Chip Cookie,GranOLAs,3,37950,0.1,102465,0.621
2026-02-08,2026-02,PED-108856,CLI-03276,Colombia,Medellín,Google Ads,Tarjeta crédito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,1,41690,0.0,41690,0.614
2026-02-08,2026-02,PED-108857,CLI-04149,Colombia,Medellín,Instagram Ads,Tarjeta crédito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.05,39606,0.619
2026-02-08,2026-02,PED-108858,CLI-00010,Estados Unidos,Houston,Orgánico/SEO,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,2,48590,0.0,97180,0.597
2026-02-08,2026-02,PED-108859,CLI-01257,Estados Unidos,Doral,Instagram Ads,Contraentrega,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.0,139900,0.581
2026-02-08,2026-02,PED-108860,CLI-02385,Colombia,Medellín,Google Ads,Contraentrega,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-02-08,2026-02,PED-108861,CLI-00131,Costa Rica,Heredia,Google Ads,PayPal,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-02-08,2026-02,PED-108862,CLI-04270,Estados Unidos,Doral,Referidos,Contraentrega,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,3,41690,0.0,125070,0.619
2026-02-08,2026-02,PED-108863,CLI-00348,Colombia,Pereira,Instagram Ads,Tarjeta crédito,MER-001,Termo Paranice,Merch,3,45000,0.0,135000,0.533
2026-02-08,2026-02,PED-108864,CLI-04372,Costa Rica,Heredia,Instagram Ads,PSE,GRA-001,Granola Vainilla Shortbread,GranOLAs,1,37950,0.0,37950,0.626
2026-02-08,2026-02,PED-108865,CLI-01124,Costa Rica,San José,Email/WhatsApp,Tarjeta débito,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,1,32890,0.0,32890,0.611
2026-02-08,2026-02,PED-108866,CLI-02903,Costa Rica,San José,Instagram Ads,Tarjeta débito,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-02-08,2026-02,PED-108866,CLI-02903,Costa Rica,San José,Instagram Ads,Tarjeta débito,ESP-006,Crema Butter Cookie,Esparcibles,3,59900,0.0,179700,0.584
2026-02-08,2026-02,PED-108866,CLI-02903,Costa Rica,San José,Instagram Ads,Tarjeta débito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,2,41690,0.0,83380,0.614
2026-02-08,2026-02,PED-108867,CLI-04551,Estados Unidos,Doral,Orgánico/SEO,PSE,AVE-003,Hojuelas de Avena,Avena & Harinas,2,31350,0.05,59565,0.649
2026-02-08,2026-02,PED-108868,CLI-02751,Colombia,Bogotá,Orgánico/SEO,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,2,28000,0.0,56000,0.589
2026-02-08,2026-02,PED-108869,CLI-01244,Estados Unidos,Orlando,Instagram Ads,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,2,63500,0.0,127000,0.578
2026-02-08,2026-02,PED-108870,CLI-01210,Colombia,Barranquilla,Google Ads,Tarjeta crédito,ESP-006,Crema Butter Cookie,Esparcibles,2,59900,0.0,119800,0.584
2026-02-08,2026-02,PED-108871,CLI-04230,Colombia,Barranquilla,Google Ads,PayPal,AVE-001,Harina de Almendra,Avena & Harinas,2,34650,0.0,69300,0.561
2026-02-08,2026-02,PED-108872,CLI-03151,Colombia,Cali,Instagram Ads,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,3,28000,0.05,79800,0.589
2026-02-08,2026-02,PED-108873,CLI-00966,Estados Unidos,Orlando,Google Ads,Tarjeta crédito,MER-001,Termo Paranice,Merch,3,45000,0.0,135000,0.533
2026-02-08,2026-02,PED-108874,CLI-04256,Colombia,Barranquilla,Instagram Ads,PSE,MER-002,Tote Bag Paranice,Merch,2,28000,0.0,56000,0.589
2026-02-08,2026-02,PED-108875,CLI-00857,Colombia,Medellín,Google Ads,PSE,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,3,48590,0.15,123904,0.59
2026-02-08,2026-02,PED-108876,CLI-00708,Colombia,Pereira,Referidos,Tarjeta débito,GRA-002,Granola Chip Cookie,GranOLAs,1,37950,0.0,37950,0.621
2026-02-08,2026-02,PED-108877,CLI-00074,Costa Rica,Cartago,Google Ads,Contraentrega,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,2,41690,0.0,83380,0.619
2026-02-08,2026-02,PED-108878,CLI-01574,Colombia,Pereira,Referidos,PayPal,AVE-002,Harina de Avena,Avena & Harinas,3,31350,0.0,94050,0.636
2026-02-08,2026-02,PED-108879,CLI-04229,Estados Unidos,Miami,Orgánico/SEO,PayPal,PAN-003,Mix Waffle Churro,Pancakes & Waffles,1,41690,0.0,41690,0.614
2026-02-08,2026-02,PED-108880,CLI-02816,Costa Rica,Cartago,Referidos,Tarjeta crédito,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,1,48590,0.0,48590,0.584
2026-02-08,2026-02,PED-108881,CLI-04530,Estados Unidos,Houston,Instagram Ads,Tarjeta crédito,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.05,32918,0.561
2026-02-08,2026-02,PED-108882,CLI-01518,Costa Rica,Cartago,Referidos,Tarjeta débito,MER-001,Termo Paranice,Merch,3,45000,0.0,135000,0.533
2026-02-08,2026-02,PED-108882,CLI-01518,Costa Rica,Cartago,Referidos,Tarjeta débito,COM-002,Combo Sin Gluten Starter,Combos,2,119900,0.0,239800,0.598
2026-02-08,2026-02,PED-108883,CLI-04900,Colombia,Bucaramanga,Email/WhatsApp,Tarjeta crédito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,2,41690,0.0,83380,0.614
2026-02-09,2026-02,PED-108884,CLI-00119,Colombia,Medellín,TikTok Ads,PSE,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.0,41690,0.619
2026-02-09,2026-02,PED-108885,CLI-02713,Colombia,Medellín,Instagram Ads,Tarjeta crédito,MER-001,Termo Paranice,Merch,2,45000,0.0,90000,0.533
2026-02-09,2026-02,PED-108886,CLI-04534,Costa Rica,San José,Instagram Ads,Tarjeta crédito,COM-002,Combo Sin Gluten Starter,Combos,2,119900,0.0,239800,0.598
2026-02-09,2026-02,PED-108887,CLI-04792,Costa Rica,Heredia,Google Ads,Contraentrega,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.0,139900,0.581
2026-02-09,2026-02,PED-108888,CLI-05152,Costa Rica,Cartago,Google Ads,Tarjeta débito,COM-001,Combo Desayuno Saludable,Combos,3,89900,0.05,256215,0.594
2026-02-09,2026-02,PED-108889,CLI-04714,Colombia,Pereira,Referidos,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,3,28000,0.0,84000,0.589
2026-02-09,2026-02,PED-108890,CLI-00302,Costa Rica,Cartago,Referidos,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-02-09,2026-02,PED-108891,CLI-02503,Costa Rica,Alajuela,Google Ads,PSE,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,1,41690,0.0,41690,0.607
2026-02-09,2026-02,PED-108892,CLI-01557,Colombia,Pereira,Instagram Ads,Tarjeta crédito,AVE-002,Harina de Avena,Avena & Harinas,3,31350,0.0,94050,0.636
2026-02-09,2026-02,PED-108893,CLI-03151,Colombia,Cali,Google Ads,PayPal,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.0,34650,0.561
2026-02-09,2026-02,PED-108893,CLI-03151,Colombia,Cali,Google Ads,PayPal,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-02-09,2026-02,PED-108894,CLI-01772,Costa Rica,San José,Orgánico/SEO,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-02-09,2026-02,PED-108895,CLI-04918,Costa Rica,San José,Orgánico/SEO,Tarjeta crédito,ESP-003,Crema Cacao Avellana Clásica,Esparcibles,2,48590,0.05,92321,0.59
2026-02-09,2026-02,PED-108896,CLI-04952,Costa Rica,Cartago,Instagram Ads,Tarjeta crédito,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-02-09,2026-02,PED-108896,CLI-04952,Costa Rica,Cartago,Instagram Ads,Tarjeta crédito,ESP-002,Crema Maní Banana,Esparcibles,1,48590,0.0,48590,0.597
2026-02-09,2026-02,PED-108897,CLI-03868,Costa Rica,Alajuela,Orgánico/SEO,Contraentrega,PAN-004,Mix Pancake Banana,Pancakes & Waffles,2,32890,0.0,65780,0.617
2026-02-09,2026-02,PED-108898,CLI-02370,Colombia,Pereira,Instagram Ads,PSE,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-02-09,2026-02,PED-108898,CLI-02370,Colombia,Pereira,Instagram Ads,PSE,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,1,48590,0.0,48590,0.584
2026-02-09,2026-02,PED-108899,CLI-04963,Colombia,Bucaramanga,Referidos,PSE,AVE-002,Harina de Avena,Avena & Harinas,1,31350,0.0,31350,0.636
2026-02-09,2026-02,PED-108900,CLI-02302,Colombia,Barranquilla,Google Ads,Tarjeta crédito,MER-002,Tote Bag Paranice,Merch,3,28000,0.0,84000,0.589
2026-02-09,2026-02,PED-108901,CLI-00874,Colombia,Bucaramanga,Google Ads,PSE,PAN-003,Mix Waffle Churro,Pancakes & Waffles,3,41690,0.0,125070,0.614
2026-02-10,2026-02,PED-108902,CLI-03555,Colombia,Bucaramanga,Instagram Ads,Tarjeta débito,MER-002,Tote Bag Paranice,Merch,2,28000,0.0,56000,0.589
2026-02-10,2026-02,PED-108903,CLI-05022,Costa Rica,San José,Referidos,Contraentrega,GRA-003,Granola Fudge Cake,GranOLAs,3,37950,0.0,113850,0.615
2026-02-10,2026-02,PED-108904,CLI-00896,Estados Unidos,Orlando,Instagram Ads,Contraentrega,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.0,125070,0.607
2026-02-10,2026-02,PED-108904,CLI-00896,Estados Unidos,Orlando,Instagram Ads,Contraentrega,COM-003,Combo Esparcibles Trío,Combos,1,139900,0.0,139900,0.581
2026-02-10,2026-02,PED-108904,CLI-00896,Estados Unidos,Orlando,Instagram Ads,Contraentrega,ESP-002,Crema Maní Banana,Esparcibles,2,48590,0.0,97180,0.597
2026-02-10,2026-02,PED-108905,CLI-03492,Colombia,Bogotá,Instagram Ads,Tarjeta débito,ESP-006,Crema Butter Cookie,Esparcibles,3,59900,0.0,179700,0.584
2026-02-10,2026-02,PED-108906,CLI-05039,Costa Rica,Heredia,Orgánico/SEO,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,1,63500,0.0,63500,0.578
2026-02-10,2026-02,PED-108907,CLI-05072,Colombia,Bucaramanga,Email/WhatsApp,Tarjeta crédito,MER-001,Termo Paranice,Merch,2,45000,0.0,90000,0.533
2026-02-10,2026-02,PED-108907,CLI-05072,Colombia,Bucaramanga,Email/WhatsApp,Tarjeta crédito,AVE-003,Hojuelas de Avena,Avena & Harinas,2,31350,0.0,62700,0.649
2026-02-10,2026-02,PED-108908,CLI-03312,Colombia,Pereira,Instagram Ads,Tarjeta débito,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-02-10,2026-02,PED-108909,CLI-05046,Colombia,Barranquilla,Google Ads,Contraentrega,COM-002,Combo Sin Gluten Starter,Combos,1,119900,0.0,119900,0.598
2026-02-10,2026-02,PED-108910,CLI-04159,Estados Unidos,Doral,Instagram Ads,Tarjeta crédito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,1,41690,0.0,41690,0.614
2026-02-10,2026-02,PED-108911,CLI-03494,Colombia,Bogotá,TikTok Ads,PSE,AVE-001,Harina de Almendra,Avena & Harinas,2,34650,0.0,69300,0.561
2026-02-10,2026-02,PED-108912,CLI-00769,Colombia,Barranquilla,Instagram Ads,Tarjeta crédito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,2,41690,0.05,79211,0.614
2026-02-10,2026-02,PED-108913,CLI-01260,Estados Unidos,Orlando,Instagram Ads,Tarjeta crédito,PAN-003,Mix Waffle Churro,Pancakes & Waffles,3,41690,0.0,125070,0.614
2026-02-10,2026-02,PED-108913,CLI-01260,Estados Unidos,Orlando,Instagram Ads,Tarjeta crédito,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.0,34650,0.561
2026-02-10,2026-02,PED-108914,CLI-04335,Colombia,Bogotá,Orgánico/SEO,PSE,COM-003,Combo Esparcibles Trío,Combos,3,139900,0.0,419700,0.581
2026-02-10,2026-02,PED-108915,CLI-04036,Costa Rica,Heredia,Google Ads,Tarjeta débito,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,2,41690,0.1,75042,0.607
2026-02-10,2026-02,PED-108915,CLI-04036,Costa Rica,Heredia,Google Ads,Tarjeta débito,COM-001,Combo Desayuno Saludable,Combos,3,89900,0.1,242730,0.594
2026-02-10,2026-02,PED-108916,CLI-01510,Costa Rica,Cartago,Instagram Ads,PayPal,MER-001,Termo Paranice,Merch,2,45000,0.0,90000,0.533
2026-02-10,2026-02,PED-108917,CLI-03566,Colombia,Medellín,Referidos,PSE,AVE-002,Harina de Avena,Avena & Harinas,2,31350,0.0,62700,0.636
2026-02-10,2026-02,PED-108918,CLI-02172,Estados Unidos,Orlando,Email/WhatsApp,PayPal,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.0,125070,0.607
2026-02-10,2026-02,PED-108919,CLI-02639,Colombia,Bucaramanga,Google Ads,Tarjeta débito,AVE-001,Harina de Almendra,Avena & Harinas,1,34650,0.0,34650,0.561
2026-02-10,2026-02,PED-108920,CLI-02210,Colombia,Bogotá,Google Ads,Contraentrega,MER-001,Termo Paranice,Merch,2,45000,0.0,90000,0.533
2026-02-10,2026-02,PED-108921,CLI-02992,Colombia,Bucaramanga,Google Ads,PSE,PAN-004,Mix Pancake Banana,Pancakes & Waffles,1,32890,0.0,32890,0.617
2026-02-10,2026-02,PED-108922,CLI-04305,Colombia,Medellín,Referidos,Tarjeta crédito,ESP-005,Crema Canela Roll,Esparcibles,1,48590,0.05,46160,0.595
2026-02-10,2026-02,PED-108923,CLI-03226,Colombia,Bogotá,Google Ads,Tarjeta crédito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,3,41690,0.0,125070,0.619
2026-02-11,2026-02,PED-108924,CLI-03944,Colombia,Bucaramanga,Instagram Ads,Tarjeta débito,AVE-002,Harina de Avena,Avena & Harinas,1,31350,0.0,31350,0.636
2026-02-11,2026-02,PED-108925,CLI-03478,Colombia,Medellín,Google Ads,Tarjeta débito,GRA-001,Granola Vainilla Shortbread,GranOLAs,3,37950,0.0,113850,0.626
2026-02-11,2026-02,PED-108925,CLI-03478,Colombia,Medellín,Google Ads,Tarjeta débito,GRA-004,Granola Pistacho Cookie,GranOLAs,2,44950,0.0,89900,0.604
2026-02-11,2026-02,PED-108926,CLI-04276,Costa Rica,Heredia,Orgánico/SEO,Contraentrega,ESP-001,Crema Pistacho Cookie,Esparcibles,2,63500,0.0,127000,0.578
2026-02-11,2026-02,PED-108927,CLI-01626,Colombia,Bogotá,Referidos,Tarjeta crédito,ESP-001,Crema Pistacho Cookie,Esparcibles,3,63500,0.0,190500,0.578
2026-02-11,2026-02,PED-108928,CLI-03154,Colombia,Bucaramanga,Instagram Ads,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,2,44950,0.0,89900,0.604
2026-02-11,2026-02,PED-108928,CLI-03154,Colombia,Bucaramanga,Instagram Ads,Tarjeta crédito,GRA-001,Granola Vainilla Shortbread,GranOLAs,3,37950,0.0,113850,0.626
2026-02-11,2026-02,PED-108929,CLI-00434,Costa Rica,Alajuela,Google Ads,Tarjeta crédito,PAN-001,Mix Pancake Vainilla,Pancakes & Waffles,1,41690,0.0,41690,0.619
2026-02-11,2026-02,PED-108930,CLI-00880,Estados Unidos,Orlando,TikTok Ads,Tarjeta crédito,ESP-006,Crema Butter Cookie,Esparcibles,3,59900,0.0,179700,0.584
2026-02-11,2026-02,PED-108931,CLI-03419,Colombia,Pereira,TikTok Ads,Tarjeta crédito,GRA-004,Granola Pistacho Cookie,GranOLAs,2,44950,0.0,89900,0.604
2026-02-11,2026-02,PED-108932,CLI-00599,Colombia,Medellín,TikTok Ads,Tarjeta débito,ESP-006,Crema Butter Cookie,Esparcibles,2,59900,0.15,101830,0.584
2026-02-11,2026-02,PED-108933,CLI-00545,Colombia,Cali,Orgánico/SEO,PSE,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.0,125070,0.607
2026-02-11,2026-02,PED-108934,CLI-05149,Colombia,Cali,Email/WhatsApp,PayPal,PAN-005,Mix Pancake Brownie,Pancakes & Waffles,2,32890,0.0,65780,0.611
2026-02-11,2026-02,PED-108934,CLI-05149,Colombia,Cali,Email/WhatsApp,PayPal,PAN-004,Mix Pancake Banana,Pancakes & Waffles,3,32890,0.0,98670,0.617
2026-02-11,2026-02,PED-108935,CLI-01918,Colombia,Barranquilla,TikTok Ads,Contraentrega,ESP-006,Crema Butter Cookie,Esparcibles,1,59900,0.0,59900,0.584
2026-02-11,2026-02,PED-108936,CLI-02030,Colombia,Pereira,Instagram Ads,Tarjeta débito,PAN-004,Mix Pancake Banana,Pancakes & Waffles,2,32890,0.0,65780,0.617
2026-02-11,2026-02,PED-108937,CLI-03346,Colombia,Pereira,Email/WhatsApp,Tarjeta crédito,MER-001,Termo Paranice,Merch,2,45000,0.05,85500,0.533
2026-02-11,2026-02,PED-108938,CLI-01932,Colombia,Cali,Instagram Ads,PayPal,PAN-002,Mix Pancake Chocolate Chips,Pancakes & Waffles,3,41690,0.1,112563,0.607
2026-02-11,2026-02,PED-108938,CLI-01932,Colombia,Cali,Instagram Ads,PayPal,MER-001,Termo Paranice,Merch,3,45000,0.1,121500,0.533
2026-02-11,2026-02,PED-108938,CLI-01932,Colombia,Cali,Instagram Ads,PayPal,ESP-004,Crema Cacao Avellana Blanca,Esparcibles,2,48590,0.1,87462,0.584
2026-02-12,2026-02,PED-108939,CLI-02337,Colombia,Bucaramanga,TikTok Ads,PSE,GRA-001,Granola Vainilla Shortbread,GranOLAs,1,37950,0.0,37950,0.626
